people_vaccinated,people_fully_vaccinated,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,total_vaccinations,Johnson&Johnson,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,Sinovac,CanSino,Sputnik V,Sinopharm/Beijing,month,day
814813.0,345111.0,31056.0,9.81,6.89,2.92,2628.0,1159924.0,0,0,1,1,1,0,1,0,6,6
841051.0,351844.0,33421.0,10.09,7.12,2.98,2828.0,1192895.0,0,0,1,1,1,0,1,0,6,7
871325.0,352238.0,34274.0,10.35,7.37,2.98,2900.0,1223563.0,0,0,1,1,1,0,1,0,6,8
899555.0,352570.0,33609.0,10.59,7.61,2.98,2844.0,1252125.0,0,0,1,1,1,0,1,0,6,9
921967.0,352873.0,31863.0,10.79,7.8,2.99,2696.0,1274840.0,0,0,1,1,1,0,1,0,6,10
958531.0,353703.0,32011.0,11.1,8.11,2.99,2709.0,1312234.0,0,0,1,1,1,0,1,0,6,11
986005.0,361884.0,31693.0,11.4,8.34,3.06,2682.0,1347889.0,0,0,1,1,1,0,1,0,6,12
1012998.0,368616.0,31670.0,11.69,8.57,3.12,2680.0,1381614.0,0,0,1,1,1,0,1,0,6,13
1032192.0,373763.0,30437.0,11.9,8.73,3.16,2575.0,1405955.0,0,0,1,1,1,0,1,0,6,14
1055577.0,377692.0,29958.0,12.13,8.93,3.2,2535.0,1433269.0,0,0,1,1,1,0,1,0,6,15
1079490.0,380290.0,29665.0,12.35,9.13,3.22,2510.0,1459780.0,0,0,1,1,1,0,1,0,6,16
1104342.0,382186.0,30241.0,12.58,9.34,3.23,2559.0,1486528.0,0,0,1,1,1,0,1,0,6,17
1126908.0,390987.0,29380.0,12.84,9.54,3.31,2486.0,1517895.0,0,0,1,1,1,0,1,0,6,18
1147282.0,404567.0,29137.0,13.13,9.71,3.42,2465.0,1551849.0,0,0,1,1,1,0,1,0,6,19
1165402.0,417751.0,28791.0,13.4,9.86,3.53,2436.0,1583153.0,0,0,1,1,1,0,1,0,6,20
1181640.0,428011.0,29099.0,13.62,10.0,3.62,2462.0,1609651.0,0,0,1,1,1,0,1,0,6,21
1198398.0,438157.0,29041.0,13.85,10.14,3.71,2457.0,1636555.0,0,0,1,1,1,0,1,0,6,22
1215888.0,445967.0,28868.0,14.06,10.29,3.77,2443.0,1661855.0,0,0,1,1,1,0,1,0,6,23
1223985.0,461754.0,28459.0,14.26,10.36,3.91,2408.0,1685739.0,0,0,1,1,1,0,1,0,6,24
1229644.0,476013.0,26823.0,14.43,10.4,4.03,2270.0,1705657.0,0,0,1,1,1,0,1,0,6,25
1240351.0,496691.0,26456.0,14.7,10.49,4.2,2239.0,1737042.0,0,0,1,1,1,0,1,0,6,26
1251903.0,513328.0,26011.0,14.94,10.59,4.34,2201.0,1765231.0,0,0,1,1,1,0,1,0,6,27
1260822.0,532602.0,26253.0,15.17,10.67,4.51,2221.0,1793424.0,0,0,1,1,1,0,1,0,6,28
1272434.0,548997.0,26411.0,15.41,10.77,4.65,2235.0,1821431.0,0,0,1,1,1,0,1,0,6,29
1290856.0,553795.0,26114.0,15.61,10.92,4.69,2210.0,1844651.0,0,0,1,1,1,0,1,0,6,30
1314954.0,566111.0,27904.0,15.92,11.13,4.79,2361.0,1881065.0,0,0,1,1,1,0,1,0,7,1
1342168.0,569992.0,29500.0,16.18,11.36,4.82,2496.0,1912160.0,0,0,1,1,1,0,1,0,7,2
1367926.0,574505.0,29341.0,16.44,11.57,4.86,2483.0,1942431.0,0,0,1,1,1,0,1,0,7,3
1390862.0,581172.0,29543.0,16.69,11.77,4.92,2500.0,1972034.0,0,0,1,1,1,0,1,0,7,4
1407013.0,592350.0,29420.0,16.92,11.91,5.01,2489.0,1999363.0,0,0,1,1,1,0,1,0,7,5
1424024.0,600765.0,29051.0,17.13,12.05,5.08,2458.0,2024789.0,0,0,1,1,1,0,1,0,7,6
1444152.0,608332.0,29690.0,17.37,12.22,5.15,2512.0,2052484.0,0,0,1,1,1,0,1,0,7,7
1468055.0,614710.0,28814.0,17.62,12.42,5.2,2438.0,2082765.0,0,0,1,1,1,0,1,0,7,8
1497677.0,618062.0,29083.0,17.9,12.67,5.23,2461.0,2115739.0,0,0,1,1,1,0,1,0,7,9
1514948.0,623077.0,27942.0,18.09,12.82,5.27,2364.0,2138025.0,0,0,1,1,1,0,1,0,7,10
1525157.0,631083.0,26315.0,18.24,12.9,5.34,2227.0,2156240.0,0,0,1,1,1,0,1,0,7,11
1527717.0,650494.0,25550.0,18.43,12.93,5.5,2162.0,2178211.0,0,0,1,1,1,0,1,0,7,12
1530367.0,676613.0,26027.0,18.67,12.95,5.72,2202.0,2206980.0,0,0,1,1,1,0,1,0,7,13
1532137.0,702602.0,26036.0,18.91,12.96,5.94,2203.0,2234739.0,0,0,1,1,1,0,1,0,7,14
1541297.0,728004.0,26648.0,19.2,13.04,6.16,2255.0,2269301.0,0,0,1,1,1,0,1,0,7,15
26648.0,12269.66658701336,26648.0,0.0,0.031596401716860296,0.014548082948634508,315.964017168603,0.0,0,0,0,1,1,0,0,0,1,13
306100.0,140939.09270057,279452.0,0.33,0.3629412550859703,0.1671107846959255,3313.0,279452.0,0,0,0,1,1,0,0,0,1,14
614426.0,282903.11326899845,308326.0,0.73,0.7285218673552839,0.3354368212923186,3656.0,616652.0,0,0,0,1,1,0,0,0,1,15
840060.0,386792.85924221115,225634.0,0.8,0.9960549844740942,0.4586183789338751,2675.0,676903.0,0,0,0,1,1,0,0,0,1,16
1016673.0,468111.63081727084,176613.0,0.84,1.205464144501858,0.5550376439371469,2094.0,706451.0,0,0,0,1,1,0,0,0,1,17
1183155.0,544765.737419611,166482.0,0.99,1.4028610279687723,0.645926038768075,1974.0,832412.0,0,0,0,1,1,0,0,0,1,18
1341594.0,617716.5669145002,158439.0,1.13,1.5907213661411541,0.7324234762605211,1879.0,950635.0,0,0,0,1,1,0,0,0,1,19
1491950.0,686945.7019098838,150356.0,1.25,1.7689977312169665,0.8145081190038748,1783.0,1052493.0,0,0,0,1,1,0,0,0,1,20
1612065.0,742250.8280769172,120115.0,1.33,1.9114174922579705,0.8800831333905166,1424.0,1120258.0,0,0,0,1,1,0,0,0,1,21
1695716.0,780766.6596466507,83651.0,1.43,2.010602068962304,0.9257511642647371,992.0,1202212.0,0,0,0,1,1,0,0,0,1,22
1774285.0,816942.5615558015,78569.0,1.45,2.103760943417873,0.9686447521209087,932.0,1226883.0,0,0,0,1,1,0,0,0,1,23
1851171.0,852343.55169424,76886.0,1.48,2.194924293102747,1.0106195309256487,912.0,1244653.0,0,0,0,1,1,0,0,0,1,24
1918363.0,883281.0868681594,67192.0,1.54,2.2745935149640224,1.0473020132689634,797.0,1302753.0,0,0,0,1,1,0,0,0,1,25
1984026.0,913514.6172307779,65663.0,1.67,2.352449809092445,1.0831497605916964,779.0,1410273.0,0,0,0,1,1,0,0,0,1,26
2051181.0,944435.1163170463,67155.0,1.81,2.4320751602368365,1.1198120433301966,796.0,1522580.0,0,0,0,1,1,0,0,0,1,27
2133655.0,982409.0161255625,82474.0,2.01,2.52986417386624,1.1648375083972065,978.0,1697575.0,0,0,0,1,1,0,0,0,1,28
2237389.0,1030171.7598112891,103734.0,2.29,2.6528610642781576,1.221469557203633,1230.0,1928351.0,0,0,0,1,1,0,0,0,1,29
2342243.0,1078450.1904745547,104854.0,2.32,2.7771859331471034,1.27871305350715,1243.0,1960860.0,0,0,0,1,1,0,0,0,1,30
2448184.0,1127229.1137669135,105941.0,2.36,2.9027996525363973,1.336549981444004,1256.0,1986237.0,0,0,0,1,1,0,0,0,1,31
2567262.0,1182056.7690449224,119078.0,2.53,3.0439898478095992,1.401558860960572,1412.0,2136299.0,0,0,0,1,1,0,0,0,2,1
2684256.0,1235924.8781968679,116994.0,2.64,3.1827090545966885,1.4654300113843393,1387.0,2229233.0,0,0,0,1,1,0,0,0,2,2
2801499.0,1289907.6356143553,117243.0,2.78,3.321723499451456,1.5294370996891558,1390.0,2343280.0,0,0,0,1,1,0,0,0,2,3
2916246.0,1342741.1477676134,114747.0,2.97,3.457778449459133,1.592081533571885,1361.0,2500806.0,0,0,0,1,1,0,0,0,2,4
3006453.0,1384275.5898951543,90207.0,3.04,3.5647364429172845,1.6413287160451462,1070.0,2559802.0,0,0,0,1,1,0,0,0,2,5
3098004.0,1426428.8563957422,91551.0,3.08,3.673288010523869,1.6913096355149169,1086.0,2601717.0,0,0,0,1,1,0,0,0,2,6
3187184.0,1467490.431982272,89180.0,3.1,3.779028295164728,1.7399961424707564,1057.0,2610496.0,0,0,0,1,1,0,0,0,2,7
3262599.0,1502214.1225278894,75415.0,3.16,3.8684474874297017,1.7811678505002997,894.0,2664203.0,0,0,0,1,1,0,0,0,2,8
3334524.0,1535330.8956167118,71925.0,3.24,3.953728603966972,1.8204342444540877,853.0,2732709.0,0,0,0,1,1,0,0,0,2,9
3399072.0,1565051.0411757983,64548.0,3.31,4.030262848113621,1.8556732739560562,765.0,2795116.0,0,0,0,1,1,0,0,0,2,10
3448403.0,1587764.7503623774,49331.0,3.37,4.088754370670452,1.882604806526572,585.0,2846125.0,0,0,0,1,1,0,0,0,2,11
3067822.0,1587764.7503623774,120650.0,4.04,3.64,0.4,1431.0,3404354.0,0,0,0,1,1,0,0,0,2,12
3253005.0,1587764.7503623774,158311.0,4.4,3.86,0.54,1877.0,3709896.0,0,0,0,1,1,0,0,0,2,13
3336164.0,1587764.7503623774,173515.0,4.54,3.96,0.58,2057.0,3825101.0,0,0,0,1,1,0,0,0,2,14
3608148.0,1587764.7503623774,216832.0,4.96,4.28,0.68,2571.0,4182027.0,0,0,0,1,1,0,0,0,2,15
3984622.0,1587764.7503623774,271154.0,5.49,4.72,0.77,3215.0,4630784.0,0,0,0,1,1,0,0,0,2,16
4477432.0,1587764.7503623774,346927.0,6.19,5.31,0.88,4113.0,5223602.0,0,0,0,1,1,0,0,0,2,17
5028179.0,1587764.7503623774,435596.0,6.99,5.96,1.03,5165.0,5895295.0,0,0,0,1,1,0,0,0,2,18
5384983.0,1587764.7503623774,422478.0,7.54,6.38,1.16,5009.0,6361699.0,0,0,0,1,1,0,0,0,2,19
5503094.0,1587764.7503623774,403373.0,7.75,6.52,1.22,4783.0,6533510.0,0,0,0,1,1,0,0,0,2,20
5517993.0,1587764.7503623774,392390.0,7.79,6.54,1.25,4653.0,6571830.0,0,0,0,1,1,0,0,0,2,21
5738471.0,1587764.7503623774,379325.0,8.11,6.8,1.3,4498.0,6837302.0,0,0,0,1,1,0,0,0,2,22
6106522.0,1587764.7503623774,379816.0,8.64,7.24,1.4,4503.0,7289498.0,0,0,0,1,1,0,0,0,2,23
6352410.0,1587764.7503623774,342299.0,9.03,7.53,1.5,4059.0,7619695.0,0,0,0,1,1,0,0,0,2,24
6582239.0,1587764.7503623774,297776.0,9.46,7.8,1.66,3531.0,7979726.0,0,0,0,1,1,0,0,0,2,25
6745147.0,1587764.7503623774,276729.0,9.84,8.0,1.84,3281.0,8298805.0,0,0,0,1,1,0,0,0,2,26
6854642.0,1660133.0,283038.0,10.1,8.13,1.97,3356.0,8514775.0,0,0,0,1,1,0,0,0,2,27
6869923.0,1677952.0,282292.0,10.14,8.15,1.99,3347.0,8547875.0,0,0,0,1,1,0,0,0,2,28
6975558.0,1799160.0,276774.0,10.4,8.27,2.13,3282.0,8774718.0,0,0,0,1,1,0,0,0,3,1
7123722.0,1949918.0,254877.0,10.76,8.45,2.31,3022.0,9073640.0,0,0,0,1,1,0,0,0,3,2
7240515.0,2077031.0,242550.0,11.05,8.59,2.46,2876.0,9317546.0,0,0,0,1,1,0,0,0,3,3
7353536.0,2206502.0,225759.0,11.34,8.72,2.62,2677.0,9560038.0,0,0,0,1,1,0,0,0,3,4
7446337.0,2309952.0,208212.0,11.57,8.83,2.74,2469.0,9756289.0,0,0,0,1,1,0,0,0,3,5
7509923.0,2373684.0,195547.0,11.72,8.9,2.81,2319.0,9883607.0,0,0,0,1,1,0,0,0,3,6
7524943.0,2392405.0,195639.0,11.76,8.92,2.84,2320.0,9917348.0,0,0,0,1,1,0,0,0,3,7
7565023.0,2436957.0,175323.0,11.86,8.97,2.89,2079.0,10001980.0,0,0,0,1,1,0,0,0,3,8
7676519.0,2546475.0,164193.0,12.12,9.1,3.02,1947.0,10222994.0,0,0,0,1,1,0,0,0,3,9
7745480.0,2614803.0,148962.0,12.28,9.18,3.1,1766.0,10360283.0,0,0,0,1,1,0,0,0,3,10
7807838.0,2694656.0,134637.0,12.45,9.26,3.2,1596.0,10502494.0,0,0,0,1,1,0,0,0,3,11
7858565.0,2883712.0,140855.0,12.74,9.32,3.42,1670.0,10742277.0,0,0,0,1,1,0,0,0,3,12
7887544.0,3035740.0,148525.0,12.95,9.35,3.6,1761.0,10923284.0,0,0,0,1,1,0,0,0,3,13
7892795.0,3099300.0,153535.0,13.03,9.36,3.67,1820.0,10992095.0,0,0,0,1,1,0,0,0,3,14
7911946.0,3349666.0,179947.0,13.35,9.38,3.97,2134.0,11261612.0,0,0,0,1,1,0,0,0,3,15
7948320.0,3747976.0,210472.0,13.87,9.42,4.44,2496.0,11696296.0,0,0,0,1,1,0,0,0,3,16
7977222.0,4165023.0,254566.0,14.4,9.46,4.94,3018.0,12142245.0,0,0,0,1,1,0,0,0,3,17
7991510.0,4439972.0,275570.0,14.74,9.48,5.26,3267.0,12431482.0,0,0,0,1,1,0,0,0,3,18
8007734.0,4836843.0,300329.0,15.23,9.49,5.73,3561.0,12844577.0,0,0,0,1,1,0,0,0,3,19
8016078.0,5013676.0,300924.0,15.45,9.5,5.94,3568.0,13029754.0,0,0,0,1,1,0,0,0,3,20
8017698.0,5040024.0,295090.0,15.48,9.51,5.98,3499.0,13057722.0,0,0,0,1,1,0,0,0,3,21
8045789.0,5220163.0,286334.0,15.73,9.54,6.19,3395.0,13265952.0,0,0,0,1,1,0,0,0,3,22
8091685.0,5497482.0,270410.0,16.11,9.59,6.52,3206.0,13589167.0,0,0,0,1,1,0,0,0,3,23
8133043.0,5836824.0,261089.0,16.56,9.64,6.92,3096.0,13969867.0,0,0,0,1,1,0,0,0,3,24
8163156.0,6064254.0,256561.0,16.87,9.68,7.19,3042.0,14227410.0,0,0,0,1,1,0,0,0,3,25
8195554.0,6295693.0,235239.0,17.18,9.72,7.46,2789.0,14491247.0,0,0,0,1,1,0,0,0,3,26
8217124.0,6435535.0,231844.0,17.37,9.74,7.63,2749.0,14652659.0,0,0,0,1,1,0,0,0,3,27
8466158.0,6435535.0,249034.0,17.66886364039797,10.038281640889018,7.630581999508951,2953.0,14901693.0,0,0,0,1,1,0,0,0,3,28
8370872.0,6578388.0,240473.0,17.73,9.93,7.8,2851.0,14949260.0,0,0,0,1,1,0,0,0,3,29
8614368.0,6687094.0,244614.0,18.14,10.21,7.93,2900.0,15301462.0,0,0,0,1,1,0,0,0,3,30
8994454.0,6840333.0,266417.0,18.78,10.66,8.11,3159.0,15834787.0,0,0,0,1,1,0,0,0,3,31
9206500.0,6942183.0,274468.0,19.15,10.92,8.23,3254.0,16148683.0,0,0,0,1,1,0,0,0,4,1
9313746.0,7003424.0,260846.0,19.35,11.04,8.3,3093.0,16317170.0,0,0,0,1,1,0,0,0,4,2
9478896.0,7124023.0,278609.0,19.69,11.24,8.45,3303.0,16602919.0,0,0,0,1,1,0,0,0,4,3
9546643.0,7136424.0,268872.0,19.78,11.32,8.46,3188.0,16683067.0,0,0,0,1,1,0,0,0,4,4
9796506.0,7197068.0,292045.0,20.15,11.62,8.53,3463.0,16993574.0,0,0,0,1,1,0,0,0,4,5
10088238.0,7279637.0,295202.0,20.59,11.96,8.63,3500.0,17367875.0,0,0,0,1,1,0,0,0,4,6
10359390.0,7345498.0,267157.0,20.99,12.28,8.71,3168.0,17704888.0,0,0,0,1,1,0,0,0,4,7
10627037.0,7462746.0,277300.0,21.45,12.6,8.85,3288.0,18089783.0,0,0,0,1,1,0,0,0,4,8
10777451.0,7542933.0,286173.0,21.72,12.78,8.94,3393.0,18320384.0,0,0,0,1,1,0,0,0,4,9
10865731.0,7579623.0,263205.0,21.87,12.88,8.99,3121.0,18445354.0,0,0,0,1,1,0,0,0,4,10
10907432.0,7587364.0,258818.0,21.93,12.93,9.0,3069.0,18494796.0,0,0,0,1,1,0,0,0,4,11
11108847.0,7620131.0,247915.0,22.21,13.17,9.04,2940.0,18728978.0,0,0,0,1,1,0,0,0,4,12
11388406.0,7674352.0,242126.0,22.6,13.5,9.1,2871.0,19062758.0,0,0,0,1,1,0,0,0,4,13
11556291.0,7716384.0,223970.0,22.85,13.7,9.15,2656.0,19272675.0,0,0,0,1,1,0,0,0,4,14
11708135.0,7737134.0,193641.0,23.06,13.88,9.17,2296.0,19445269.0,0,0,0,1,1,0,0,0,4,15
12038403.0,7773371.0,213056.0,23.49,14.27,9.22,2526.0,19811774.0,0,0,0,1,1,0,0,0,4,16
12151728.0,7785631.0,213144.0,23.64,14.41,9.23,2527.0,19937359.0,0,0,0,1,1,0,0,0,4,17
12182430.0,7787785.0,210774.0,23.68,14.44,9.23,2499.0,19970215.0,0,0,0,1,1,0,0,0,4,18
12260361.0,7815143.0,192361.0,23.8,14.54,9.27,2281.0,20075504.0,0,0,0,1,1,0,0,0,4,19
12426580.0,7856647.0,174353.0,24.05,14.73,9.32,2067.0,20283227.0,0,0,0,1,1,0,0,0,4,20
12590582.0,7887103.0,172144.0,24.28,14.93,9.35,2041.0,20477685.0,0,0,0,1,1,0,0,0,4,21
12796678.0,7932297.0,183387.0,24.58,15.17,9.41,2174.0,20728975.0,0,0,0,1,1,0,0,0,4,22
12940482.0,7946945.0,153665.0,24.77,15.34,9.42,1822.0,20887427.0,0,0,0,1,1,0,0,0,4,23
13114373.0,7954030.0,161578.0,24.98,15.55,9.43,1916.0,21068403.0,0,0,0,1,1,0,0,0,4,24
13171984.0,7958979.0,165821.0,25.05,15.62,9.44,1966.0,21130963.0,0,0,0,1,1,0,0,0,4,25
13287707.0,8107078.0,188469.0,25.37,15.76,9.61,2235.0,21394785.0,0,0,0,1,1,0,0,0,4,26
13383037.0,8295424.0,199319.0,25.7,15.87,9.84,2363.0,21678461.0,0,0,0,1,1,0,0,0,4,27
13512810.0,8619993.0,236445.0,26.24,16.02,10.22,2804.0,22132803.0,0,0,0,1,1,0,0,0,4,28
13646398.0,8921774.0,262742.0,26.76,16.18,10.58,3115.0,22568172.0,0,0,0,1,1,0,0,0,4,29
13712254.0,9104637.0,275638.0,27.05,16.26,10.8,3268.0,22816891.0,0,0,0,1,1,0,0,0,4,30
13752107.0,9146939.0,261520.0,27.15,16.31,10.85,3101.0,22899046.0,0,0,0,1,1,0,0,0,5,1
13800405.0,9206329.0,267967.0,27.28,16.36,10.92,3177.0,23006734.0,0,0,0,1,1,0,0,0,5,2
13933868.0,9360609.0,271385.0,27.62,16.52,11.1,3218.0,23294477.0,0,0,0,1,1,0,0,0,5,3
14132161.0,9596952.0,292950.0,28.14,16.76,11.38,3473.0,23729113.0,0,0,0,1,1,0,0,0,5,4
14264014.0,9839869.0,281583.0,28.58,16.91,11.67,3339.0,24103883.0,0,0,0,1,1,0,0,0,5,5
14391595.0,10076124.0,271364.0,29.01,17.06,11.95,3218.0,24467719.0,0,0,0,1,1,0,0,0,5,6
14476881.0,10214163.0,267736.0,29.28,17.17,12.11,3175.0,24691044.0,0,0,0,1,1,0,0,0,5,7
14545524.0,10307829.0,279187.0,29.47,17.25,12.22,3310.0,24853353.0,0,0,0,1,1,0,0,0,5,8
14585980.0,10332793.0,273148.0,29.55,17.29,12.25,3239.0,24918773.0,0,0,0,1,1,0,0,0,5,9
14618167.0,10399911.0,246229.0,29.66,17.33,12.33,2920.0,25018078.0,0,0,0,1,1,0,0,0,5,10
14660551.0,10518123.0,207080.0,29.85,17.38,12.47,2455.0,25178674.0,0,0,0,1,1,0,0,0,5,11
14711273.0,10637602.0,177856.0,30.06,17.44,12.61,2109.0,25348875.0,0,0,0,1,1,0,0,0,5,12
14732527.0,10669750.0,133508.0,30.12,17.47,12.65,1583.0,25402277.0,0,0,0,1,1,0,0,0,5,13
14814316.0,10747682.0,124422.0,30.31,17.57,12.74,1475.0,25561998.0,0,0,0,1,1,0,0,0,5,14
14895052.0,10792375.0,119153.0,30.46,17.66,12.8,1413.0,25687427.0,0,0,0,1,1,0,0,0,5,15
14947740.0,10825003.0,121996.0,30.56,17.72,12.84,1446.0,25772743.0,0,0,0,1,1,0,0,0,5,16
14986982.0,10963952.0,133265.0,30.77,17.77,13.0,1580.0,25950934.0,0,0,0,1,1,0,0,0,5,17
15202819.0,11334344.0,194070.0,31.46,18.03,13.44,2301.0,26537163.0,0,0,0,1,1,0,0,0,5,18
15366071.0,11455389.0,210369.0,31.8,18.22,13.58,2494.0,26821460.0,0,0,0,1,1,0,0,0,5,19
15511277.0,11572097.0,240157.0,32.11,18.39,13.72,2848.0,27083374.0,0,0,0,1,1,0,0,0,5,20
15871547.0,11873853.0,311915.0,32.9,18.82,14.08,3698.0,27745400.0,0,0,0,1,1,0,0,0,5,21
15919759.0,11899188.0,304503.0,32.98,18.88,14.11,3610.0,27818947.0,0,0,0,1,1,0,0,0,5,22
16045835.0,12002892.0,325141.0,33.26,19.03,14.23,3855.0,28048727.0,0,0,0,1,1,0,0,0,5,23
16115588.0,12045647.0,315757.0,33.39,19.11,14.28,3744.0,28161235.0,0,0,0,1,1,0,0,0,5,24
16255095.0,12142752.0,265812.0,33.67,19.27,14.4,3152.0,28397847.0,0,0,0,1,1,0,0,0,5,25
16320454.0,12190879.0,241410.0,33.81,19.35,14.45,2862.0,28511333.0,0,0,0,1,1,0,0,0,5,26
16377100.0,12228353.0,217440.0,33.92,19.42,14.5,2578.0,28605453.0,0,0,0,1,1,0,0,0,5,27
16452864.0,12277313.0,140682.0,34.07,19.51,14.56,1668.0,28730177.0,0,0,0,1,1,0,0,0,5,28
16498868.0,12303813.0,140533.0,34.15,19.56,14.59,1666.0,28802681.0,0,0,0,1,1,0,0,0,5,29
16551775.0,12409186.0,130319.0,34.34,19.63,14.71,1545.0,28960961.0,0,0,0,1,1,0,0,0,5,30
16628831.0,12542712.0,144330.0,34.59,19.72,14.87,1711.0,29171543.0,0,0,0,1,1,0,0,0,5,31
16740180.0,12635505.0,139691.0,34.83,19.85,14.98,1656.0,29375685.0,0,0,0,1,1,0,0,0,6,1
16924374.0,12732685.0,163675.0,35.16,20.07,15.1,1941.0,29657059.0,0,0,0,1,1,0,0,0,6,2
17234801.0,12894458.0,217687.0,35.72,20.44,15.29,2581.0,30129259.0,0,0,0,1,1,0,0,0,6,3
17346890.0,12971620.0,226905.0,35.95,20.57,15.38,2690.0,30318510.0,0,0,0,1,1,0,0,0,6,4
17515705.0,13060357.0,253340.0,36.25,20.77,15.49,3004.0,30576062.0,0,0,0,1,1,0,0,0,6,5
17699837.0,13157483.0,270908.0,36.59,20.99,15.6,3212.0,30857320.0,0,0,0,1,1,0,0,0,6,6
17987842.0,13258481.0,296397.0,37.05,21.33,15.72,3514.0,31246323.0,0,0,0,1,1,0,0,0,6,7
18239386.0,13350452.0,316308.0,37.46,21.63,15.83,3750.0,31589838.0,0,0,0,1,1,0,0,0,6,8
18538800.0,13448541.0,332897.0,37.93,21.98,15.95,3947.0,31987341.0,0,0,0,1,1,0,0,0,6,9
18967237.0,13540335.0,339759.0,38.54,22.49,16.05,4028.0,32507572.0,0,0,0,1,1,0,0,0,6,10
19349257.0,13603734.0,376354.0,39.07,22.94,16.13,4462.0,32952991.0,0,0,0,1,1,0,0,0,6,11
19761182.0,13666980.0,407443.0,39.64,23.43,16.2,4831.0,33428162.0,0,0,0,1,1,0,0,0,6,12
20318690.0,13733999.0,456481.0,40.38,24.09,16.28,5412.0,34052689.0,0,0,0,1,1,0,0,0,6,13
20963316.0,13814849.0,504549.0,41.24,24.86,16.38,5982.0,34778165.0,0,0,0,1,1,0,0,0,6,14
22268007.0,13973218.0,664484.0,42.97,26.4,16.57,7879.0,36241225.0,0,0,0,1,1,0,0,0,6,15
23654078.0,14085021.0,821680.0,44.75,28.05,16.7,9743.0,37739099.0,0,0,0,1,1,0,0,0,6,16
25225946.0,14220255.0,991233.0,46.77,29.91,16.86,11753.0,39446201.0,0,0,0,1,1,0,0,0,6,17
26301413.0,14317739.0,1095166.0,48.16,31.19,16.98,12985.0,40619152.0,0,0,0,1,1,0,0,0,6,18
26824612.0,14370178.0,1109518.0,48.84,31.81,17.04,13155.0,41194790.0,0,0,0,1,1,0,0,0,6,19
28123248.0,14490130.0,1222956.0,50.53,33.35,17.18,14500.0,42613378.0,0,0,0,1,1,0,0,0,6,20
29052236.0,14576943.0,1264431.0,51.73,34.45,17.28,14992.0,43629179.0,0,0,0,1,1,0,0,0,6,21
29462165.0,14617958.0,1119843.0,52.27,34.93,17.33,13278.0,44080123.0,0,0,0,1,1,0,0,0,6,22
30267732.0,14683436.0,1030296.0,53.3,35.89,17.41,12216.0,44951168.0,0,0,0,1,1,0,0,0,6,23
31090069.0,14741669.0,912220.0,54.34,36.86,17.48,10816.0,45831738.0,0,0,0,1,1,0,0,0,6,24
31838965.0,14795011.0,859261.0,55.29,37.75,17.54,10188.0,46633976.0,0,0,0,1,1,0,0,0,6,25
32233753.0,14845875.0,840691.0,55.82,38.22,17.6,9968.0,47079628.0,0,0,0,1,1,0,0,0,6,26
32857375.0,14915727.0,737103.0,56.64,38.96,17.69,8740.0,47773102.0,0,0,0,1,1,0,0,0,6,27
33934402.0,15004315.0,758505.0,58.03,40.24,17.79,8994.0,48938717.0,0,0,0,1,1,0,0,0,6,28
34344798.0,15056647.0,760189.0,58.57,40.72,17.85,9013.0,49401445.0,0,0,0,1,1,0,0,0,6,29
35091645.0,15217656.0,808139.0,60.01,41.61,18.04,9582.0,50608142.0,0,0,0,1,1,0,0,0,6,30
35315962.0,15336829.0,768636.0,60.72,41.87,18.18,9114.0,51212188.0,0,0,0,1,1,0,0,0,7,1
35673239.0,15522900.0,781535.0,61.78,42.3,18.41,9267.0,52104718.0,0,0,0,1,1,0,0,0,7,2
35828964.0,15625651.0,771471.0,62.22,42.48,18.53,9147.0,52479924.0,0,0,0,1,1,0,0,0,7,3
36084241.0,15779136.0,779030.0,63.11,42.78,18.71,9237.0,53226310.0,0,0,0,1,1,0,0,0,7,4
36416034.0,15962069.0,744210.0,64.2,43.18,18.93,8824.0,54148190.0,0,0,0,1,1,0,0,0,7,5
36736718.0,16140197.0,800397.0,65.22,43.56,19.14,9490.0,55004225.0,0,0,0,1,1,0,0,0,7,6
37028443.0,16347747.0,742933.0,66.17,43.9,19.38,8809.0,55808670.0,0,0,0,1,1,0,0,0,7,7
37318116.0,16639474.0,776324.0,67.17,44.25,19.73,9205.0,56646457.0,0,0,0,1,1,0,0,0,7,8
37530250.0,16893992.0,734874.0,67.88,44.5,20.03,8713.0,57248834.0,0,0,0,1,1,0,0,0,7,9
37644385.0,17070834.0,729071.0,68.28,44.63,20.24,8645.0,57583424.0,0,0,0,1,1,0,0,0,7,10
37811142.0,17350100.0,704164.0,68.95,44.83,20.57,8349.0,58155459.0,0,0,0,1,1,0,0,0,7,11
38090164.0,17808050.0,705636.0,70.06,45.16,21.11,8367.0,59087644.0,0,0,0,1,1,0,0,0,7,12
38337720.0,18356412.0,720539.0,71.2,45.46,21.77,8543.0,60047995.0,0,0,0,1,1,0,0,0,7,13
38538814.0,19018721.0,743323.0,72.34,45.7,22.55,8814.0,61011929.0,0,0,0,1,1,0,0,0,7,14
38786421.0,20013130.0,818910.0,73.96,45.99,23.73,9710.0,62378829.0,0,0,0,1,1,0,0,0,7,15
